year,month,day,date,julian,mlk_temp_150_avg,mlk_temp_150_max,mlk_temp_150_min,mlk_hum_150_avg,mlk_hum_150_max,mlk_hum_150_min,mlk_temp_0_avg,mlk_temp_20_avg,mlk_temp_40_avg,mlk_temp_80_avg,mlk_temp_0_max,mlk_temp_20_max,mlk_temp_40_max,mlk_temp_80_max,mlk_temp_0_min,mlk_temp_20_min,mlk_temp_40_min,mlk_temp_80_min,mlk_WindSpd_avg,mlk_WindDir_avg,mlk_WindDir_std,mlk_WindSpd_max,mlk_WindSpd_min,mlk_rain_tot_mm,mlk_snow_depth,mlk_total_flux_density_mj_m2,rlk_temp_150_avg,rlk_hum_150_avg,rlk_temp_0_avg,rlk_temp_15_avg,rlk_temp_10_avg,rlk_temp_5_avg,rlk_temp_20_avg,rlk_temp_40_avg,rlk_temp_80_avg,rlk_temp_2p5_avg,rlk_temp_150_max,rlk_hum_150_max,rlk_temp_0_max,rlk_temp_15_max,rlk_temp_10_max,rlk_temp_5_max,rlk_temp_20_max,rlk_temp_40_max,rlk_temp_80_max,rlk_temp_2p5_max,rlk_temp_150_min,rlk_hum_150_min,rlk_temp_0_min,rlk_temp_15_min,rlk_temp_10_min,rlk_temp_5_min,rlk_temp_20_min,rlk_temp_40_min,rlk_temp_80_min,rlk_temp_2p5_min,rlk_Windmsec_S_WVT,rlk_Windmsec_U_WVT,rlk_WindDirec_D1_WVT,rlk_WindDirec_SD1_WVT,rlk_rain_tot_mm
2021,3,16,2021-03-16,75,-10.27,-8.01,-12.99,79.62,86.5,69.96,-7.346,-7.266,-4.39,-2.856,-7.072,-6.956,-4.206,-2.625,-7.56,-7.537,-4.572,-3.034,1.896,143,26.27,6.919,0,0,0.785,12.75342,-9.503,64.9,-11.58,-5.04,-3.185,-3.188,-2.605,-1.577,-0.035,-6.422,5.463,0.897,-10.71,-4.679,-2.951,-2.934,-2.427,-1.385,0.129,-4.021,-6.689,0.475,-12.86,-5.384,-3.397,-3.394,-2.727,-1.707,-0.128,-9.14,4.99,74.3,39.34,,0
2021,3,17,2021-03-17,76,-11.35,-6.81,-15.41,67,86.2,52.76,-6.993,-6.776,-4.413,-2.865,-6.624,-6.381,-4.192,-2.607,-7.31,-7.205,-4.612,-3.066,2.211,299.9,16.27,9.02,0,0,0.763,12.11692,-16.842,69.1,-12.31,-5.544,-3.291,-3.282,-2.626,-1.531,-0.051,-8.92,6.237,0.772,-11.42,-4.831,-3.05,-3.059,-2.446,-1.347,0.115,-5.896,-11.26,0.561,-14.2,-6.696,-3.747,-3.747,-2.884,-1.684,-0.217,-12.63,3.777,116.4,47.9,,0
2021,3,18,2021-03-18,77,-17.6,-11.96,-22.21,66.19,75.7,47.29,-6.672,-6.431,-4.387,-2.911,-6.428,-6.168,-4.155,-2.646,-6.899,-6.694,-4.579,-3.099,1.458,326.5,17.91,6.723,0,0,0.762,13.74002,-7.342,70.3,-12.19,-6.073,-3.557,-3.584,-2.78,-1.491,0.011,-6.725,13.96,0.823,-9.96,-4.206,-3.037,-3.071,-2.506,-1.205,0.316,-2.705,-6.88,0.568,-14.34,-7.07,-3.964,-3.999,-3.022,-1.683,-0.168,-10.23,3.466,7.47,29.86,,0
2021,3,19,2021-03-19,78,-9.29,3.387,-18,74.01,84,60.53,-6.579,-6.465,-4.279,-2.835,-6.339,-6.268,-3.977,-2.578,-6.8,-6.662,-4.513,-3.053,1.596,205.2,11.59,4.822,0,0,0.758,12.00577,-2.32,76.2,-9.54,-3.274,-2.451,-2.468,-2.192,-1.476,-0.032,-3.706,13.64,0.881,-7.8,-1.99,-1.815,-1.828,-1.82,-1.171,0.254,-1.079,0.96,0.577,-11.33,-4.201,-3.053,-3.075,-2.649,-1.678,-0.169,-6.629,2.421,13.78,38.78,,0
2021,3,20,2021-03-20,79,-4.15,1.915,-11.08,81.4,92,63.47,-6.419,-6.218,-4.192,-2.791,-6.066,-5.81,-3.938,-2.438,-6.741,-6.643,-4.485,-3.012,0.829,175.9,15.52,3.665,0,0,0.758,13.07715,1.1,77.5,-7.74,-1.372,-1.491,-1.493,-1.526,-1.255,0.002,-1.845,16.68,0.854,-6.433,0.092,-0.746,-0.737,-1.129,-0.95,0.276,0.042,6.094,0.599,-9.2,-2.557,-2.097,-2.107,-1.935,-1.528,-0.17,-4.125,2.913,22.99,28.76,,0.254
2021,3,21,2021-03-21,80,-1.553,4.634,-7.769,83.9,89.7,71.56,-5.883,-5.596,-4.118,-2.761,-5.45,-5.079,-3.882,-2.535,-6.348,-6.113,-4.344,-2.972,1.183,215.2,11.9,3.998,0,0,0.756,8.876288,-3.734,84,-7.96,-0.391,-0.891,-0.885,-1.081,-1.117,-0.085,-2.179,11.29,0.937,-6.161,0.257,-0.466,-0.449,-0.797,-0.892,0.11,-0.092,0.282,0.714,-13.93,-0.97,-1.191,-1.191,-1.339,-1.313,-0.328,-6.114,4.049,261.8,67.55,,0
2021,3,22,2021-03-22,81,-6.016,-0.203,-12.99,87.2,94.2,67.75,-5.24,-4.945,-3.986,-2.75,-4.826,-4.573,-3.734,-2.473,-5.726,-5.417,-4.218,-2.976,0.724,197.2,22.79,5.527,0,0,0.751,8.746872,-14.535,69.1,-15.56,-6.312,-3.019,-2.874,-1.93,-0.991,-0.069,-6.692,0.215,0.898,-13.58,-0.982,-0.812,-0.821,-0.986,-0.845,0.054,-2.922,-10.34,0.553,-18.65,-8.32,-4.147,-4.06,-2.734,-1.186,-0.172,-12.77,7.32,101.6,15.43,,0
2021,3,23,2021-03-23,82,-15.81,-6.605,-20.36,70.44,91.4,61.58,-4.937,-4.69,-3.823,-2.727,-4.703,-4.419,-3.602,-2.475,-5.127,-4.922,-4.046,-2.917,3.449,306,18.91,9.21,0.333,0,0.758,13.91685,-22.18,72.3,-16.88,-10.21,-5.204,-5.082,-3.447,-1.36,-0.14,-11.97,-10.33,0.778,-13.59,-8.36,-4.143,-4.056,-2.729,-1.155,0.077,-7.26,-15.93,0.672,-20.87,-11.6,-5.782,-5.633,-3.899,-1.798,-0.382,-15.08,3.995,131.3,15.9,,0
2021,3,24,2021-03-24,83,-20.34,-17.49,-26.37,70.36,79.81,56.49,-5.165,-5.01,-3.663,-2.653,-4.839,-4.658,-3.453,-2.436,-5.571,-5.514,-3.896,-2.841,2.597,354.7,15.14,6.86,0,0,0.76,15.12559,-22.21,71.2,-19.29,-10.72,-5.64,-5.636,-4.034,-1.757,-0.162,-11.88,-5.814,0.773,-14.35,-9.13,-5.033,-5.094,-3.822,-1.477,0.154,-4.381,-18.18,0.555,-23.08,-12.47,-6.385,-6.358,-4.391,-1.997,-0.425,-17.36,2.409,198.5,47.26,,0
2021,3,25,2021-03-25,84,-22.81,-16.1,-29.79,71.74,80.2,59.2,-5.776,-5.732,-3.627,-2.58,-5.368,-5.279,-3.368,-2.31,-6.334,-6.363,-3.827,-2.837,0.492,39.13,15.06,3.234,0,0,0.759,15.31406,-18.65,68.7,-20.48,-10.04,-5.554,-5.549,-4.108,-1.998,-0.124,-11.69,-3.033,0.801,-16.97,-8.58,-5.083,-5.098,-3.916,-1.802,0.094,-6.809,-15.76,0.536,-24.04,-11.47,-6.064,-6.099,-4.41,-2.198,-0.377,-16.47,4.857,264.9,21.21,,0
2021,3,26,2021-03-26,85,-19.15,-14.04,-25.45,70.21,79,50.07,-6.46,-6.481,-3.706,-2.517,-6.079,-6.087,-3.48,-2.268,-6.807,-6.957,-3.894,-2.724,1.193,131.2,22.55,6.292,0,0,0.76,14.14366,-11.605,70,-15.07,-8.88,-5.361,-5.336,-4.049,-2.116,-0.055,-8.93,3.516,0.916,-11.53,-5.595,-3.996,-4.005,-3.396,-2.017,0.053,-5.077,-6.914,0.555,-19.54,-11.19,-6.221,-6.162,-4.419,-2.236,-0.137,-12.76,6.469,318.1,21.11,,0
2021,3,27,2021-03-27,86,-11.19,-7.221,-16.36,75.85,91.6,60.69,-6.603,-6.896,-3.818,-2.487,-6.35,-6.687,-3.621,-2.296,-6.816,-7.074,-4.009,-2.653,3.12,175.7,14.41,9.07,0,0,0.776,9.722178,-14.034,75.5,-12.1,-4.912,-3.473,-3.471,-3.021,-2.038,-0.083,-6.309,3.146,0.914,-9.34,-4.057,-2.956,-2.933,-2.709,-1.823,0.074,-2.172,-10.42,0.591,-14.45,-5.582,-3.975,-3.991,-3.407,-2.209,-0.217,-9.67,2.604,95.5,22.33,,2.794
2021,3,28,2021-03-28,87,-14.24,-9.5,-20.12,73.2,90.4,55.87,-6.372,-6.462,-3.948,-2.533,-6.055,-6.036,-3.729,-2.281,-6.638,-6.993,-4.142,-2.737,1.45,308.3,17.76,6.135,0,0,0.795,15.78799,-20.13,72.9,-14.25,-5.852,-3.659,-3.659,-3.007,-1.956,-0.152,-9.1,-5.734,0.818,-11.19,-4.878,-3.279,-3.284,-2.76,-1.69,0.113,-4.171,-14.25,0.625,-17.21,-6.56,-4.027,-4.042,-3.267,-2.152,-0.362,-13.34,2.024,133.8,25.12,,0
2021,3,29,2021-03-29,88,-19.16,-13.63,-23.77,69.27,81.5,49.38,-6.099,-5.995,-3.969,-2.597,-5.827,-5.723,-3.762,-2.282,-6.303,-6.276,-4.171,-2.817,1.064,339,17.41,4.449,0,0,0.793,16.96058,-19.87,75.8,-16.18,-7.44,-4.359,-4.375,-3.409,-2.025,-0.187,-10.17,-5.953,0.807,-13.35,-6.597,-4.028,-4.046,-3.195,-1.85,-0.001,-4.61,-15.76,0.693,-18.72,-8.25,-4.726,-4.743,-3.636,-2.223,-0.415,-14.21,4.044,218.3,14.77,,0
2021,3,30,2021-03-30,89,-20.18,-15.27,-26.27,72.75,79.88,57.67,-6.154,-5.996,-3.925,-2.609,-5.951,-5.72,-3.7,-2.342,-6.441,-6.278,-4.143,-2.8,1.827,47.44,11.7,6.37,0,0,0.791,14.82477,-18.8,75.4,-15.07,-8.18,-4.756,-4.757,-3.695,-2.113,-0.148,-10.89,-6.959,0.8,-12.56,-7.54,-4.525,-4.49,-3.53,-2,-0.014,-9.35,-12.44,0.668,-17.1,-8.85,-5.092,-5.092,-3.959,-2.35,-0.322,-12.77,5.643,192.5,27.58,,0
2021,3,31,2021-03-31,90,-19.39,-16.67,-22.72,73.22,79.69,65.94,-6.398,-6.216,-3.894,-2.602,-6.191,-6.019,-3.713,-2.421,-6.564,-6.445,-4.055,-2.771,3.54,34.32,12.02,8.27,0,0,0.762,12.92953,-16.812,64,-16.05,-9.42,-5.337,-5.413,-4.154,-2.307,-0.187,-11.25,1.293,0.779,-12.13,-7.85,-4.853,-4.918,-3.931,-2.07,0.078,-8.58,-15.25,0.521,-20.17,-10.92,-5.851,-5.919,-4.414,-2.51,-0.441,-13.63,3.419,35.24,48.53,,0
2021,4,1,2021-04-01,91,-18.68,-8.69,-26.2,70.88,79.45,58.61,-6.447,-6.387,-3.895,-2.586,-6.17,-6.133,-3.671,-2.352,-6.671,-6.717,-4.091,-2.781,1.17,222.8,9.99,5.135,0,0,0.762,16.58552,-7.272,72.1,-12.53,-7.03,-4.575,-4.633,-3.772,-2.349,-0.162,-8.08,10.59,0.85,-9.01,-4.148,-3.486,-3.503,-3.097,-2.217,-0.015,-4.897,-4.635,0.62,-15.88,-8.99,-5.237,-5.351,-4.091,-2.469,-0.302,-10.93,3.708,348.8,19.08,,0
2021,4,2,2021-04-02,92,-10.17,-3.637,-18.34,78.02,91.6,63.35,-6.423,-6.523,-3.868,-2.529,-6.154,-6.296,-3.653,-2.293,-6.676,-6.754,-4.046,-2.75,1.512,180.5,15.86,3.9,0,0,0.761,9.154713,1.86,71.1,-7.73,-1.725,-2.246,-2.238,-2.373,-2.078,-0.14,-2.791,15.61,0.836,-5.93,0.318,-1.138,-1.11,-1.725,-1.759,0.109,-0.895,8.97,0.571,-9.89,-4.216,-3.536,-3.536,-3.17,-2.355,-0.305,-5.004,3.831,354.8,50.45,,27.94
2021,4,3,2021-04-03,93,0.624,4.906,-5.548,78.15,95.5,61.5,-6.01,-6.068,-3.809,-2.46,-5.487,-5.49,-3.587,-2.202,-6.464,-6.601,-4.019,-2.68,1.847,188.3,15.32,5.998,0,0,0.757,15.17298,-3.217,66.8,-8.01,-0.271,-1.016,-1.042,-1.385,-1.61,-0.241,-1.855,12.31,0.818,-5.332,0.414,-0.475,-0.475,-0.985,-1.278,0.002,-0.057,-0.58,0.52,-11.75,-0.745,-1.486,-1.503,-1.791,-1.951,-0.418,-4.45,3.508,90,26.58,,2.54
2021,4,4,2021-04-04,94,-7.873,-1.982,-13.4,61.41,85.4,49.54,-5.193,-5.104,-3.795,-2.521,-4.66,-4.593,-3.54,-2.233,-5.764,-5.771,-4.01,-2.72,1.827,294.9,16.51,6.194,0,0,0.756,17.12943,-8.659,65.4,-11.5,-2.725,-1.624,-1.683,-1.479,-1.271,-0.211,-3.036,9.4,0.809,-5.77,-0.616,-0.867,-0.902,-1.176,-0.955,0.082,0.168,-4.262,0.385,-17.21,-4.491,-2.283,-2.319,-1.745,-1.474,-0.378,-7.12,2.582,73.1,66.27,,0
2021,4,5,2021-04-05,95,-11.08,-5.278,-15.79,64.95,82.4,52.35,-4.725,-4.581,-3.625,-2.497,-4.45,-4.296,-3.343,-2.208,-4.957,-4.86,-3.91,-2.731,1.269,287.6,17.58,5.076,0,0,0.756,17.38915,-2.75,76.5,-9.05,-2.442,-1.715,-1.765,-1.539,-1.19,-0.207,-2.161,12.78,0.978,-5.834,-0.301,-0.964,-0.93,-1.153,-1.034,-0.057,0.201,0.965,0.6,-14.2,-4.504,-2.341,-2.46,-1.818,-1.297,-0.31,-5.737,5.873,297.6,16.41,,8.38
2021,4,6,2021-04-06,96,-4.052,0.105,-9.74,80.4,96.5,67.32,-4.741,-4.575,-3.387,-2.374,-4.526,-4.341,-3.097,-2.147,-4.936,-4.793,-3.685,-2.597,2.182,154,21.72,6.644,0,0,0.777,9.389596,-3.62,93.4,-7.08,-0.192,-0.779,-0.774,-1.005,-1.136,-0.27,-0.385,9.91,0.984,-6.586,0.058,-0.59,-0.573,-0.832,-1.021,-0.203,-0.088,3.401,0.869,-8.38,-0.509,-0.991,-0.978,-1.163,-1.23,-0.338,-1.378,0.613,304.6,35.81,,0
2021,4,7,2021-04-07,97,-4.617,-1.42,-8.08,90.3,96.7,81.5,-4.451,-4.197,-3.242,-2.304,-4.067,-3.801,-3.035,-2.114,-4.828,-4.65,-3.446,-2.479,1.955,336.4,23.03,6.703,0,0,0.787,9.942349,-8.116,87.5,-8.49,-0.863,-0.798,-0.784,-0.898,-0.947,-0.218,-1.859,6.53,0.925,-6.446,-0.149,-0.45,-0.424,-0.704,-0.717,-0.005,-0.035,-5.386,0.823,-10.35,-1.596,-1.061,-1.061,-1.087,-1.121,-0.395,-4.308,2.141,133.2,47.06,,6.35
2021,4,8,2021-04-08,98,-6.536,-1.222,-9.2,82.2,93.9,58.01,-3.992,-3.741,-3.117,-2.249,-3.689,-3.432,-2.842,-2.001,-4.317,-4.062,-3.352,-2.428,1.71,355.3,19.17,6.448,0,0,0.783,18.70366,-3.88,84.2,-9.38,-2.405,-1.416,-1.485,-1.21,-0.89,-0.184,-2.516,11.61,0.923,-6.221,-1.125,-0.939,-0.956,-0.823,-0.682,0.029,0.102,-2.442,0.711,-12.05,-3.839,-1.917,-2.047,-1.439,-1.081,-0.348,-4.956,5.92,288.7,10.1,,7.87
2021,4,9,2021-04-09,99,-5.142,-0.882,-8.58,87.3,93.5,76.82,-3.792,-3.562,-2.951,-2.154,-3.525,-3.293,-2.694,-1.936,-4.024,-3.814,-3.179,-2.37,2.389,155.4,19.6,7.193,0,0,0.78,16.80758,-3.451,88.5,-9.16,-1.886,-1.326,-1.354,-1.203,-0.951,-0.235,-1.708,9.87,0.941,-7.68,-1.341,-1.16,-1.169,-1.038,-0.751,-0.043,0.147,3.778,0.793,-11.91,-2.526,-1.516,-1.572,-1.284,-1.072,-0.343,-4.389,4.287,244,70.7,,0
2021,4,10,2021-04-10,100,-3.733,-0.547,-7.118,86.7,91.9,75.31,-3.59,-3.372,-2.813,-2.07,-3.351,-3.076,-2.574,-1.806,-3.849,-3.663,-3.031,-2.285,1.609,103,22.15,5.508,0,0,0.802,11.60903,-8.508,84.4,-8.28,-1.476,-1.165,-1.186,-1.139,-0.951,-0.259,-1.533,5.922,0.938,-7.6,-1.221,-1.013,-1.022,-1.05,-0.87,-0.178,-0.21,-1.822,0.776,-8.88,-1.656,-1.329,-1.346,-1.26,-1.043,-0.342,-3.394,3.822,143.3,13.97,,0
2021,4,11,2021-04-11,101,-8.96,-5.211,-11.27,83.1,93.4,69.75,-3.404,-3.215,-2.728,-2.029,-3.165,-2.948,-2.549,-1.822,-3.664,-3.496,-2.92,-2.22,2.229,346.4,18.89,6.488,0.02,0,0.801,13.09336,-14.04,81.3,-9.13,-2.16,-1.29,-1.352,-1.178,-0.885,-0.222,-3.713,-1.821,0.855,-8.12,-1.65,-1.138,-1.198,-1.082,-0.784,-0.117,-0.72,-7.55,0.764,-10.1,-2.742,-1.589,-1.664,-1.369,-0.98,-0.316,-7.33,4.448,151.8,12.16,,0
2021,4,12,2021-04-12,102,-13.14,-10.32,-16.23,77.09,84.4,63.6,-3.357,-3.243,-2.624,-1.972,-3.149,-3.018,-2.41,-1.717,-3.644,-3.576,-2.81,-2.169,3.629,7.567,12.2,7.683,1.058,0,0.812,19.69251,-14.346,80.9,-10.45,-3.524,-1.847,-1.965,-1.51,-0.926,-0.23,-5.93,-1.231,0.843,-9.4,-2.739,-1.573,-1.652,-1.319,-0.814,-0.111,-2.429,-8.36,0.733,-11.52,-3.861,-2.131,-2.258,-1.714,-1.028,-0.32,-8.91,4,167.5,13.77,,0
2021,4,13,2021-04-13,103,-14.05,-10.66,-17.01,79.52,85.3,70.15,-3.685,-3.593,-2.558,-1.91,-3.384,-3.298,-2.371,-1.68,-4.027,-3.952,-2.743,-2.119,3.85,20.92,10.24,7.252,1.235,0,0.809,18.72528,-14.111,77.3,-10.25,-3.913,-2.131,-2.259,-1.767,-1.021,-0.224,-5.838,-1.095,0.843,-8.75,-3.493,-1.794,-1.924,-1.62,-0.861,-0.048,-1.939,-8.47,0.683,-11.38,-4.225,-2.395,-2.505,-1.978,-1.248,-0.398,-9.32,3.189,178.9,12.74,,0
2021,4,14,2021-04-14,104,-14.14,-9.88,-18.44,77.65,85.7,64.32,-4.069,-3.895,-2.528,-1.852,-3.811,-3.66,-2.323,-1.626,-4.407,-4.161,-2.704,-2.042,3.214,26.85,10.73,6.782,0.431,0,0.807,21.2578,-14.868,76.9,-11.61,-4.532,-2.485,-2.602,-2.021,-1.175,-0.282,-7.87,2.895,0.876,-9.8,-4.096,-2.169,-2.285,-1.836,-0.952,-0.052,-1.961,-12.36,0.601,-13.43,-5.005,-2.764,-2.882,-2.226,-1.371,-0.512,-13.5,1.512,198.4,46.17,,0
2021,4,15,2021-04-15,105,-13.36,-5.932,-20.42,74.38,88.5,49.06,-4.334,-4.085,-2.531,-1.804,-4.092,-3.783,-2.286,-1.483,-4.632,-4.4,-2.714,-2.02,0.684,147.5,14.57,3.097,0,0,0.804,20.67031,-9.595,76.6,-11.53,-4.587,-2.657,-2.755,-2.168,-1.282,-0.284,-6.574,8.55,0.891,-8.79,-3.895,-2.312,-2.391,-1.974,-1.089,-0.052,-0.709,-9.47,0.59,-14.01,-5.26,-2.874,-2.982,-2.347,-1.505,-0.466,-12.94,1.593,326.5,20.32,,0
2021,4,16,2021-04-16,106,-10.54,-0.616,-21.32,77.36,88,58,-4.553,-4.298,-2.546,-1.768,-4.294,-4.046,-2.312,-1.47,-4.748,-4.531,-2.76,-2.003,1.012,189,12.45,3.665,0,0,0.804,16.72681,-5.983,82.4,-9.63,-3.384,-2.323,-2.369,-2.024,-1.386,-0.338,-3.398,8.25,0.921,-7.54,-2.615,-1.953,-1.975,-1.8,-1.205,-0.154,-0.127,-2.262,0.732,-11.51,-4.01,-2.634,-2.704,-2.225,-1.512,-0.473,-7.52,1.9,112.2,68.74,,0
2021,4,17,2021-04-17,107,-5.491,1.028,-13.43,82.3,91.4,63.65,-4.512,-4.264,-2.564,-1.731,-4.233,-3.965,-2.347,-1.501,-4.767,-4.568,-2.786,-1.943,0.896,320.5,13.47,4.234,0,0,0.802,12.73426,-5.724,87.7,-8.48,-2.056,-1.751,-1.769,-1.693,-1.377,-0.393,-1.961,7.6,0.922,-7.47,-1.426,-1.417,-1.425,-1.495,-1.27,-0.309,-0.806,0.362,0.816,-9.3,-2.642,-2.112,-2.138,-1.938,-1.496,-0.467,-3.164,3.814,127.2,64.07,,0
2021,4,18,2021-04-18,108,-5.418,-1.18,-11.79,86.4,96.5,75.65,-4.172,-3.912,-2.573,-1.747,-3.798,-3.535,-2.357,-1.531,-4.514,-4.297,-2.75,-1.925,3.467,353.8,11.37,8.57,0,0,0.8,14.13023,-12.12,78.5,-9.09,-2.052,-1.566,-1.592,-1.502,-1.262,-0.389,-2.93,2.465,0.883,-8.33,-1.818,-1.419,-1.441,-1.383,-1.135,-0.268,-1.783,-6.423,0.642,-9.7,-2.33,-1.695,-1.721,-1.576,-1.37,-0.495,-3.893,4.549,143.4,15.85,,0
2021,4,19,2021-04-19,109,-12.06,-7.016,-16.06,75.31,87,59.58,-3.792,-3.47,-2.552,-1.749,-3.541,-3.189,-2.332,-1.469,-4.039,-3.798,-2.743,-1.939,2.995,354.3,16.8,8.33,0.118,0,0.799,17.16519,-12.954,78.2,-9.97,-2.795,-1.807,-1.856,-1.606,-1.221,-0.4,-4.263,-0.756,0.839,-8.97,-2.242,-1.625,-1.651,-1.471,-1.136,-0.322,-3.064,-5.477,0.686,-10.86,-3.111,-1.964,-2.023,-1.717,-1.284,-0.485,-5.416,4.235,146.9,14.86,,0
2021,4,20,2021-04-20,110,-12.26,-10.01,-14.38,73.61,82.6,60.63,-3.832,-3.385,-2.489,-1.749,-3.643,-3.189,-2.311,-1.579,-4.027,-3.588,-2.674,-1.91,2.799,0.162,14.85,6.703,0,0,0.808,15.62315,-7.966,72.1,-10.02,-3.287,-2.068,-2.13,-1.781,-1.25,-0.413,-4.034,8.93,0.882,-8.38,-2.743,-1.789,-1.865,-1.62,-1.048,-0.224,-1.978,-5.377,0.548,-11.47,-3.83,-2.288,-2.359,-1.952,-1.436,-0.59,-5.75,2.89,63.05,26.93,,0
2021,4,21,2021-04-21,111,-9.69,-2.009,-18.51,79.29,86.9,64.89,-3.827,-3.423,-2.4,-1.69,-3.588,-3.188,-2.174,-1.432,-4.086,-3.64,-2.626,-1.936,1.335,255.6,11.49,5.527,0,0,0.812,21.07851,-0.85,67.4,-8.52,-2.447,-1.793,-1.817,-1.628,-1.217,-0.374,-2.326,18.06,0.892,-5.998,-1.286,-1.2,-1.2,-1.275,-0.925,-0.073,0.376,-0.91,0.481,-10.78,-3.407,-2.232,-2.275,-1.873,-1.4,-0.55,-4.993,2.328,35.89,25.54,,3.556
2021,4,22,2021-04-22,112,-4.011,4.642,-12.47,78.33,88,65.86,-3.759,-3.385,-2.329,-1.619,-3.491,-3.115,-2.073,-1.309,-4.022,-3.654,-2.548,-1.862,0.743,239.4,11.44,3.489,0,0,0.809,19.51498,-6.729,84.4,-6.655,-1.017,-1.111,-1.103,-1.197,-1.153,-0.496,-1.218,10.95,0.944,-5.841,-0.359,-0.791,-0.77,-1.01,-1.044,-0.41,-0.041,-2.723,0.656,-8.3,-1.535,-1.529,-1.52,-1.466,-1.327,-0.6,-2.536,4.553,163.4,44.08,,0
2021,4,23,2021-04-23,113,-7.344,-0.627,-11.72,86.2,94.5,74.49,-3.651,-3.203,-2.319,-1.649,-3.42,-2.912,-2.109,-1.469,-3.876,-3.535,-2.497,-1.834,4.542,18.53,12.11,10.33,0,0,0.833,13.07823,-11.776,69.7,-9.48,-3.022,-1.618,-1.68,-1.369,-1.013,-0.476,-3.867,6.517,0.858,-8.27,-1.421,-1.027,-1.053,-1.053,-0.817,-0.281,-2.174,-7.96,0.453,-10.78,-3.827,-1.953,-1.996,-1.635,-1.121,-0.592,-5.737,3.341,120.3,63.89,,0
2021,4,24,2021-04-24,114,-13.23,-7.009,-19.37,67.95,82.5,49.49,-3.442,-2.988,-2.226,-1.609,-3.176,-2.693,-1.996,-1.292,-3.705,-3.277,-2.462,-1.85,1.711,327.2,14.94,6.037,0,0,0.839,20.82795,-12.101,69.9,-11.11,-4.627,-2.411,-2.509,-1.881,-1.076,-0.45,-5.421,5.168,0.86,-9.13,-3.356,-1.937,-1.996,-1.61,-0.904,-0.281,-2.614,-9.84,0.447,-13.1,-5.909,-2.784,-2.919,-2.07,-1.238,-0.601,-8.13,2.704,354.5,45.86,,0
2021,4,25,2021-04-25,115,-13.08,-5.863,-22.1,69.22,82.7,45.03,-3.387,-3.234,-2.153,-1.568,-3.146,-2.916,-1.895,-1.205,-3.59,-3.563,-2.375,-1.807,1.098,213.2,12.22,3.508,0,0,0.841,22.29619,-7.088,78.7,-9.99,-3.804,-2.362,-2.426,-1.945,-1.192,-0.427,-3.846,8.41,0.923,-7.65,-2.169,-1.856,-1.869,-1.739,-1.078,-0.277,-0.996,-2.892,0.645,-12.13,-5.06,-2.791,-2.878,-2.147,-1.367,-0.578,-6.401,4.446,310.4,33.08,,0
2021,4,26,2021-04-26,116,-8.4,-4.768,-12.33,82,93.2,76.12,-3.444,-3.514,-2.13,-1.522,-3.259,-3.301,-1.913,-1.319,-3.605,-3.761,-2.289,-1.699,2.865,169.3,16.09,7.056,0.666,0,0.878,19.66244,-8.273,78.2,-9.54,-2.888,-1.936,-1.976,-1.7,-1.255,-0.498,-3.598,11,0.914,-8.23,-2.127,-1.753,-1.772,-1.602,-1.122,-0.373,-1.419,-6.656,0.606,-11.3,-3.504,-2.163,-2.173,-1.809,-1.379,-0.59,-6.593,4.061,244,87.6,,0
2021,4,27,2021-04-27,117,-10.71,-4.107,-18.48,76.46,92.2,53.72,-3.459,-3.412,-2.156,-1.493,-3.239,-3.105,-1.923,-1.196,-3.691,-3.756,-2.351,-1.743,1.363,247,25.57,5.958,0,0,0.869,18.6619,-3.144,71.7,-7.34,-1.496,-1.549,-1.538,-1.5,-1.282,-0.572,-0.794,11.88,0.948,-5.709,-0.271,-1.031,-1.014,-1.168,-1.196,-0.465,0.981,-0.85,0.543,-9.21,-2.863,-2.029,-2.075,-1.749,-1.42,-0.686,-2.85,7.76,63.55,48.31,,0
2021,4,28,2021-04-28,118,-5.879,2.533,-14.97,74.21,95.3,51.92,-3.302,-3.144,-2.102,-1.47,-3.097,-2.647,-1.876,-1.204,-3.525,-3.523,-2.31,-1.691,4.009,260.1,13.33,9.35,0,0,0.861,20.92765,-8.415,59.6,-8.61,-2.198,-1.42,-1.437,-1.278,-1.072,-0.52,-2.544,7.72,0.761,-6.268,-0.902,-1.029,-1.012,-1.143,-0.824,-0.297,0.395,-6.914,0.39,-11.41,-3.246,-1.742,-1.795,-1.465,-1.214,-0.655,-6.583,3.31,34.14,19.89,,0
2021,4,29,2021-04-29,119,-10.2,-3.711,-17.25,65.26,78.05,49.61,-3.107,-2.474,-1.89,-1.448,-2.804,-2.173,-1.631,-1.191,-3.412,-2.902,-2.179,-1.692,3.043,235.2,10.25,8.27,0,0,0.851,24.77733,-6.646,68.9,-8.54,-2.533,-1.689,-1.701,-1.451,-1.082,-0.55,-2.237,10.08,0.888,-6.359,-1.777,-1.443,-1.45,-1.365,-0.975,-0.439,0.269,-3.768,0.489,-10.63,-3.538,-1.966,-1.984,-1.567,-1.185,-0.634,-4.975,4.065,73.4,55.88,,0
