"month","YEAR","day.x","date","julian","mlk_temp_150_avg","mlk_temp_150_max","mlk_temp_150_min","mlk_hum_150_avg","mlk_hum_150_max","mlk_hum_150_min","mlk_temp_0_avg","mlk_temp_20_avg","mlk_temp_40_avg","mlk_temp_80_avg","mlk_temp_0_max","mlk_temp_20_max","mlk_temp_40_max","mlk_temp_80_max","mlk_temp_0_min","mlk_temp_20_min","mlk_temp_40_min","mlk_temp_80_min","mlk_WindSpd_avg","mlk_WindDir_avg","mlk_WindDir_std","mlk_WindSpd_max","mlk_WindSpd_min","mlk_rain_tot_mm","mlk_snow_depth","mlk_total_flux_density_mj_m2","rlk_temp_150_avg","rlk_hum_150_avg","rlk_temp_0_avg","rlk_temp_15_avg","rlk_temp_10_avg","rlk_temp_5_avg","rlk_temp_20_avg","rlk_temp_40_avg","rlk_temp_80_avg","rlk_temp_2p5_avg","rlk_temp_150_max","rlk_hum_150_max","rlk_temp_0_max","rlk_temp_15_max","rlk_temp_10_max","rlk_temp_5_max","rlk_temp_20_max","rlk_temp_40_max","rlk_temp_80_max","rlk_temp_2p5_max","rlk_temp_150_min","rlk_hum_150_min","rlk_temp_0_min","rlk_temp_15_min","rlk_temp_10_min","rlk_temp_5_min","rlk_temp_20_min","rlk_temp_40_min","rlk_temp_80_min","rlk_temp_2p5_min","rlk_Windmsec_S_WVT","rlk_Windmsec_U_WVT","rlk_WindDirec_D1_WVT","rlk_WindDirec_SD1_WVT","rlk_rain_tot_mm","day.y","station_temp","mean.150"
12,2022,18,2022-12-18,352,-20.77,-18.57,-24.94,77.08,78.14,73.37,-3.968,-3.316,-0.395,-0.128,-2.869,-2.333,-0.239,0.024,-4.735,-4.128,-0.55,-0.29,3.561,0.316,14.38,8.37,0.47,0,2.3,0.8713216,-18.31,0.742,-19.78,-7.85,-3.817,-4.415,-4.145,-0.751,-0.269,-5.411,-16.6,0.755,-18.71,-6.912,-3.265,-3.841,-3.631,-0.592,-0.188,-4.642,-19.83,0.731,-20.72,-8.58,-4.254,-4.867,-4.545,-0.89,-0.337,-6.078,4.188,143.2,9.25,0,6999,18,-26.975,9.3165
12,2022,19,2022-12-19,353,-27.5,-24.7,-31.3,74.89,76.98,73.08,-5.227,-4.67,-0.456,-0.154,-4.526,-3.907,-0.297,0.022,-5.912,-5.397,-0.632,-0.311,1.55,344.8,16.09,4.9,0,0,-1.688,1.290291,-15.84,0.757,-18.54,-8.24,-4.146,-4.725,-4.429,-0.846,-0.198,-5.824,-11.35,0.783,-15.9,-7.45,-3.779,-4.304,-4.035,-0.726,-0.049,-5.374,-19.53,0.737,-20.61,-8.68,-4.356,-4.978,-4.663,-0.929,-0.33,-6.142,3.649,154.5,14.12,0,6999,19,-23.0083333333333,8.08391666666667
12,2022,20,2022-12-20,354,-25.45,-21.07,-30.58,75.68,77.37,73.36,-6.3,-5.739,-0.553,-0.133,-5.679,-5.16,-0.378,0.04,-6.883,-6.094,-0.739,-0.316,2.118,2.028,11.98,6.88,0,0,2.3,0.9143271,-10.01,0.792,-14.48,-6.435,-3.328,-3.805,-3.582,-0.696,-0.023,-4.843,-8.63,0.807,-13.41,-5.862,-3.03,-3.457,-3.286,-0.625,0.052,-4.519,-12.54,0.78,-15.94,-7.44,-3.779,-4.309,-4.054,-0.788,-0.1,-5.397,4.991,166.7,13.74,0,6999,20,-20.4708333333333,10.0424166666667
12,2022,21,2022-12-21,355,-19.68,-18.17,-21.21,74.18,76.15,72.24,-7.144,-5.667,-0.706,-0.119,-6.653,-5.325,-0.498,0.073,-7.441,-6.026,-0.932,-0.287,5.981,20.56,10.27,11.98,2.45,0,2.3,1.048315,-10.1,0.794,-13.29,-6.405,-3.247,-3.71,-3.486,-0.682,-0.026,-4.743,-8.36,0.809,-12.88,-5.955,-3.091,-3.51,-3.342,-0.593,0.069,-4.487,-12.6,0.777,-13.83,-6.731,-3.362,-3.848,-3.596,-0.768,-0.126,-5.023,5.74,152.1,14.09,0,6999,21,-20.3416666666667,11.2358333333333
12,2022,22,2022-12-22,356,-19.33,-17.79,-20.97,77.43,78.74,74.02,-7.034,-5.475,-0.876,-0.118,-6.495,-5.224,-0.665,0.045,-7.387,-5.677,-1.069,-0.279,5.789,13.52,10.57,10.43,2.803,0,2.3,0.7862377,-12.25,0.777,-13.69,-6.874,-3.421,-3.895,-3.672,-0.78,-0.09,-5.082,-9.74,0.795,-12.99,-6.366,-3.173,-3.619,-3.45,-0.658,0.035,-4.717,-15.49,0.756,-14.81,-8.2,-3.955,-4.501,-4.2,-0.968,-0.251,-5.918,5.097,144.2,12.39,0,6999,22,-22.3666666666667,11.4123333333333
12,2022,23,2022-12-23,357,-20.36,-18.95,-23.77,75.58,77.11,72.52,-6.166,-5.258,-1.014,-0.125,-5.72,-5.045,-0.813,0.028,-6.709,-5.474,-1.236,-0.304,4.21,5.202,13.01,8.84,0.294,0,-2.184,1.090781,-17.24,0.74,-15.48,-9.01,-4.382,-4.975,-4.67,-1.046,-0.236,-6.402,-15.32,0.756,-14.81,-8.2,-3.934,-4.485,-4.193,-0.893,-0.116,-5.911,-18.25,0.725,-16.1,-9.75,-4.813,-5.435,-5.09,-1.189,-0.33,-6.914,4.789,132.4,13.49,0,6999,23,-25.8208333333333,9.46175
12,2022,24,2022-12-24,358,-25.68,-23.53,-27.5,72.87,75.57,67.55,-5.714,-5.483,-1.146,-0.152,-5.545,-5.057,-0.954,0.016,-5.929,-5.97,-1.352,-0.323,2.053,339.3,19.06,5.508,0.098,0,-1.764,1.616699,-16.82,0.752,-15.62,-9.45,-4.758,-5.349,-5.016,-1.203,-0.229,-6.466,-15.46,0.76,-15.2,-9,-4.595,-5.138,-4.863,-1.108,-0.157,-6.095,-17.44,0.748,-16.07,-10.11,-4.967,-5.581,-5.233,-1.31,-0.291,-6.828,6.33,138.1,11.56,0,6999,24,-26.9791666666667,7.65166666666667
12,2022,25,2022-12-25,359,-25.96,-24.56,-27.98,73.13,74.77,68.85,-5.842,-6.042,-1.275,-0.154,-5.605,-5.729,-1.092,-0.004,-6.036,-6.246,-1.481,-0.332,3.303,348.2,18.27,7.566,0.608,0,-1.7,1.105672,-16.79,0.751,-16,-10.43,-5.112,-5.772,-5.4,-1.328,-0.235,-6.657,-14.04,0.768,-15.63,-10.05,-4.912,-5.57,-5.183,-1.207,-0.096,-6.357,-19.06,0.736,-16.52,-11.24,-5.404,-6.142,-5.721,-1.463,-0.317,-6.996,5.778,127.6,12.69,0,6999,25,-28.5208333333333,7.55125
12,2022,26,2022-12-26,360,-27.89,-24.56,-30.61,73.57,75.99,69.55,-6.018,-6.442,-1.437,-0.158,-5.798,-6.012,-1.222,-0.006,-6.316,-6.772,-1.677,-0.319,2.538,338.2,20.29,7.291,0.255,0,-1.675,0.7371649,-18.2,0.727,-16.5,-11.58,-5.689,-6.435,-6.02,-1.506,-0.252,-7.03,-16.39,0.754,-15.67,-10.72,-5.431,-6.169,-5.738,-1.42,-0.193,-6.679,-19.86,0.702,-16.93,-12.23,-5.841,-6.649,-6.186,-1.589,-0.334,-7.29,5.691,122,12.58,0,6999,26,-26.7625,6.98191666666667
12,2022,27,2022-12-27,361,-28.22,-24.76,-30.48,70.21,73.15,68.15,-6.34,-6.958,-1.625,-0.157,-6.06,-6.541,-1.41,-0.004,-6.603,-7.28,-1.844,-0.319,2.053,328,22.01,6.409,0.039,0,-1.73,1.134523,-16.88,0.742,-15.27,-9.73,-5.153,-5.707,-5.391,-1.535,-0.224,-6.584,-15.86,0.763,-15.08,-9.13,-4.827,-5.342,-5.044,-1.394,-0.173,-6.458,-18.35,0.714,-15.72,-10.73,-5.601,-6.243,-5.888,-1.614,-0.285,-6.709,3.193,124.7,14.67,0,6999,27,-27.1833333333333,6.59825
12,2022,28,2022-12-28,362,-27.69,-24.93,-29.76,72.89,75.34,67.29,-6.507,-7.123,-1.821,-0.171,-6.358,-6.883,-1.591,0.005,-6.66,-7.402,-2.059,-0.336,1.021,320.7,18.46,4.116,0,0,-1.685,1.949724,-11.8,0.783,-14.49,-8.22,-4.376,-4.82,-4.542,-1.294,-0.08,-6.281,-6.071,0.834,-13.35,-7.07,-3.765,-4.175,-3.922,-1.062,0.086,-5.523,-16.43,0.754,-15.18,-9.18,-4.867,-5.377,-5.096,-1.511,-0.246,-6.816,1.405,178.1,43.77,0,6999,28,-22.4083333333333,8.43416666666667
12,2022,29,2022-12-29,363,-23.97,-16.97,-28.94,76.68,82.3,74.19,-6.539,-7.387,-2.013,-0.168,-6.392,-7.075,-1.8,-0.021,-6.707,-7.606,-2.237,-0.335,0.742,343.5,14.21,3.685,0,0,2.3,1.204811,-3.771,0.856,-12.23,-6.168,-3.308,-3.67,-3.452,-0.987,0.063,-5.011,-1.038,0.883,-11.28,-4.906,-2.777,-3.043,-2.89,-0.869,0.119,-4.172,-6.273,0.832,-13.44,-7.49,-3.855,-4.303,-4.006,-1.116,0.012,-5.665,2.82,247.5,14.81,0,6999,29,-12.9125,12.89825
12,2022,30,2022-12-30,364,-12.6,-11.03,-17.11,86.9,88.3,82.2,-6.252,-6.572,-2.146,-0.179,-5.797,-5.741,-1.952,-0.018,-6.63,-7.325,-2.304,-0.379,0.498,103.9,47.77,3.646,0,0,2.3,0.7573677,-1.825,0.876,-10.78,-4.223,-2.41,-2.628,-2.498,-0.804,0.046,-3.49,-1.179,0.882,-10.23,-3.697,-2.095,-2.28,-2.174,-0.705,0.094,-3.01,-2.656,0.867,-11.46,-4.897,-2.785,-3.046,-2.923,-0.942,0.004,-4.205,1.556,205.3,23.99,0,6999,30,-12.675,17.8020833333333
12,2022,31,2022-12-31,365,-12.24,-10.86,-13.32,87,87.7,86.2,-5.551,-5.442,-2.176,-0.248,-5.096,-4.954,-1.982,-0.08,-6.039,-5.99,-2.323,-0.413,0.688,53.61,29.19,3.704,0,0,2.3,0.8635223,-4.285,0.851,-10.32,-3.886,-2.048,-2.279,-2.16,-0.649,0.052,-3.026,-2.588,0.868,-10.11,-3.584,-1.887,-2.095,-2.04,-0.573,0.119,-2.767,-6.049,0.831,-10.5,-4.726,-2.266,-2.606,-2.432,-0.753,-0.005,-3.625,2.53,324.8,51.08,0,6999,31,-13.6041666666667,17.8423333333333
1,2023,1,2023-01-01,1,-13.1,-11.64,-16.53,85.7,87.1,83.2,-4.956,-4.904,-2.101,-0.32,-4.624,-4.675,-1.919,-0.123,-5.313,-5.207,-2.26,-0.49,0.93,191.2,11.12,4.626,0,0,2.3,0.6301075,-8.22,0.812,-10.67,-4.919,-2.423,-2.708,-2.559,-0.686,-0.002,-3.528,-3.52,0.859,-10.33,-4.488,-2.209,-2.49,-2.4,-0.577,0.093,-3.185,-15.39,0.762,-11.54,-5.702,-2.862,-3.164,-2.998,-0.966,-0.254,-4.081,2.712,94.2,31.99,0,6999,1,-20.7666666666667,15.8360833333333
1,2023,2,2023-01-02,2,-18.09,-12.09,-23.84,80.8,84.9,77.17,-4.597,-4.765,-2.031,-0.41,-4.394,-4.538,-1.858,-0.206,-4.837,-4.997,-2.184,-0.608,0.974,294.8,20.84,4.371,0,0,-2.242,0.9209289,-8.53,0.812,-11.68,-6.479,-3.158,-3.533,-3.279,-0.806,-0.019,-4.835,-2.313,0.866,-11.15,-5.389,-2.864,-3.168,-2.991,-0.64,0.148,-4.114,-16.1,0.756,-12.22,-7.4,-3.338,-3.897,-3.55,-0.988,-0.286,-5.578,3.958,67.35,51,0,6999,2,-18.5125,13.6950833333333
1,2023,3,2023-01-03,3,-18.51,-11.64,-25.31,80.1,86.7,74.09,-4.512,-5.012,-1.99,-0.45,-4.33,-4.661,-1.811,-0.261,-4.705,-5.325,-2.153,-0.633,1.609,267.2,18.35,7.291,0,0,2.3,0.573491,-15.32,0.742,-14.3,-5.785,-3.083,-3.321,-3.135,-1.041,-0.189,-5.973,-9.64,0.795,-11.55,-5.304,-2.845,-3.08,-2.931,-0.851,0.001,-4.402,-18.22,0.707,-16.03,-6.431,-3.38,-3.642,-3.406,-1.184,-0.333,-7.44,2.739,126.9,15.56,0,6999,3,-26.3583333333333,12.0411666666667
1,2023,4,2023-01-04,4,-26.97,-21.25,-31.81,72.65,74.95,66.83,-4.679,-5.258,-2.012,-0.529,-4.431,-4.973,-1.846,-0.332,-4.939,-5.685,-2.178,-0.708,0.965,316.1,18.28,4.861,0,0,-1.673,1.411157,-9.17,0.803,-14.21,-5.788,-3.044,-3.302,-3.068,-0.903,-0.023,-5.747,-1.881,0.875,-12.17,-4.73,-2.601,-2.819,-2.662,-0.769,0.116,-4.44,-17.54,0.705,-15.99,-6.437,-3.338,-3.609,-3.35,-1.12,-0.269,-7.48,2.984,336.7,55.47,0,6999,4,-18.5166666666667,9.016
1,2023,5,2023-01-05,5,-20.92,-14.65,-30.99,77.98,85.4,69.45,-4.99,-5.916,-2.072,-0.528,-4.732,-5.443,-1.905,-0.373,-5.255,-6.205,-2.249,-0.706,1.431,202.2,12.94,5.958,0,0,2.3,0.9704118,-5.615,0.837,-11.79,-4.243,-2.347,-2.539,-2.405,-0.788,0.034,-4.036,-1.881,0.876,-11.31,-3.843,-2.127,-2.294,-2.258,-0.706,0.091,-3.654,-9.75,0.791,-12.42,-4.711,-2.623,-2.829,-2.672,-0.858,-0.053,-4.443,2.159,133.7,16.48,0,6999,5,-17.9625,12.6273333333333
1,2023,6,2023-01-06,6,-15.69,-14.82,-16.91,83.7,84.8,82.5,-5.104,-5.668,-2.156,-0.564,-4.914,-5.233,-1.971,-0.39,-5.263,-6.096,-2.338,-0.731,0.595,337,25.01,3.293,0,0,2.3,0.8921212,-7.79,0.814,-12.68,-5.259,-2.66,-2.941,-2.742,-0.783,-0.001,-5.087,-2.953,0.851,-12.03,-4.525,-2.277,-2.505,-2.417,-0.632,0.142,-4.276,-13.2,0.774,-13.17,-5.578,-2.819,-3.155,-2.928,-0.929,-0.161,-5.54,3.614,37.2,40.33,0,6999,6,-16.0666666666667,15.173
1,2023,7,2023-01-07,7,-17.98,-14.23,-21.49,81.1,84.6,78.48,-4.928,-5.317,-2.212,-0.632,-4.672,-5.098,-2.042,-0.467,-5.171,-5.519,-2.357,-0.795,1.038,227.8,16.08,3.704,0,0,2.3,0.8993837,-1.814,0.841,-11.18,-4.898,-2.652,-2.914,-2.732,-0.798,0.047,-4.443,-0.939,0.859,-10.63,-4.173,-2.39,-2.569,-2.408,-0.723,0.109,-3.601,-3.364,0.828,-12.05,-5.481,-2.846,-3.168,-2.937,-0.864,-0.008,-5.199,3.702,58.41,25.4,0,6999,7,-10.6083333333333,15.57425
1,2023,8,2023-01-08,8,-10.67,-9.29,-14.89,84.7,86.5,83.3,-4.705,-5.24,-2.211,-0.663,-4.46,-4.785,-2.017,-0.507,-4.915,-5.516,-2.344,-0.817,0.821,252.5,13.19,3.685,0,0,2.3,0.6440009,-1.794,0.863,-10.33,-3.471,-2.047,-2.186,-2.082,-0.738,0.04,-3.117,-0.64,0.881,-10.06,-3.064,-1.767,-1.906,-1.811,-0.649,0.081,-2.876,-3.799,0.839,-10.74,-4.157,-2.405,-2.579,-2.44,-0.826,-0.021,-3.612,2.071,160.7,15.38,0,6999,8,-14.4333333333333,18
1,2023,9,2023-01-09,9,-11.87,-9.74,-18.41,86,89.2,82,-4.425,-4.605,-2.211,-0.73,-4.135,-4.256,-2.036,-0.541,-4.705,-5.042,-2.349,-0.935,1.581,23.69,11.41,4.606,0,0,2.3,1.196125,-4.614,0.846,-10.32,-3.158,-1.748,-1.894,-1.791,-0.612,0.056,-2.999,-2.38,0.873,-10.14,-3.066,-1.685,-1.836,-1.731,-0.551,0.115,-2.858,-7.16,0.821,-10.49,-3.273,-1.823,-1.965,-1.868,-0.694,-0.003,-3.198,1.432,186.8,48.98,0,6999,9,-16.2166666666667,17.1305
1,2023,10,2023-01-10,10,-15.89,-12.5,-17.9,83.5,86.6,81.7,-4.189,-4.333,-2.168,-0.781,-3.987,-4.169,-1.987,-0.63,-4.41,-4.522,-2.358,-0.939,0.399,15.2,13.47,1.862,0,0,2.3,0.8497661,-3.864,0.849,-10.44,-3.577,-1.834,-2.023,-1.897,-0.582,0.044,-3.046,-1.847,0.876,-9.97,-3.224,-1.717,-1.884,-1.761,-0.513,0.11,-2.614,-6.925,0.818,-10.99,-3.901,-1.955,-2.167,-2.024,-0.641,-0.019,-3.497,2.681,272.6,20.56,0,6999,10,-13.5125,16.28475
1,2023,11,2023-01-11,11,-13.13,-12.5,-13.8,85.4,86.5,83,-4.074,-4.273,-2.1,-0.803,-3.91,-4.034,-1.917,-0.63,-4.237,-4.467,-2.258,-0.957,0.613,135.6,28.79,3.332,0,0,2.3,1.012175,-5.69,0.819,-11.49,-4.011,-2.006,-2.226,-2.103,-0.596,0.049,-3.652,-0.398,0.887,-10.97,-3.757,-1.746,-1.963,-1.963,-0.453,0.196,-3.474,-10.01,0.726,-11.81,-4.226,-2.145,-2.364,-2.227,-0.716,-0.057,-3.895,2.129,149.5,44.58,0,6999,11,-15.8916666666667,16.817
1,2023,12,2023-01-12,12,-13.27,-9.63,-20.43,83.4,89.3,73.46,-3.976,-4.14,-2.059,-0.828,-3.785,-3.953,-1.878,-0.663,-4.148,-4.306,-2.211,-1.033,0.975,335.4,14.71,7.468,0,0,2.3,1.16083,-12.27,0.731,-13.13,-5.003,-2.498,-2.76,-2.583,-0.782,-0.083,-4.521,-7.25,0.804,-11.66,-3.97,-2.103,-2.307,-2.196,-0.596,0.08,-3.573,-14.89,0.689,-13.59,-5.927,-2.875,-3.189,-2.88,-0.918,-0.25,-5.083,3.128,91.1,74.2,0,6999,12,-22.5333333333333,14.2203333333333
1,2023,13,2023-01-13,13,-24.6,-20.12,-28.05,74.28,77.83,65.56,-4.035,-4.333,-2.059,-0.889,-3.843,-3.973,-1.878,-0.705,-4.311,-4.874,-2.223,-1.07,0.683,306.9,16.07,5.468,0,0,2.3,2.849376,-3.606,0.827,-12.93,-4.771,-2.598,-2.917,-2.736,-0.811,0.006,-4.063,2.248,0.886,-11.67,-3.788,-2.203,-2.457,-2.472,-0.659,0.12,-3.464,-13.74,0.772,-15.98,-5.727,-2.823,-3.208,-2.987,-1.025,-0.184,-4.705,5.903,72.4,62.75,0,6999,13,-17.3583333333333,11.0239166666667
1,2023,14,2023-01-14,14,-14.47,-6.668,-22.68,82.1,91.6,74.43,-4.279,-5.161,-2.074,-0.865,-4.044,-4.642,-1.838,-0.655,-4.55,-5.427,-2.269,-1.069,3.162,271.8,14.78,7.291,0.412,0,-2.225,0.742993,-14.94,0.762,-16.43,-7.48,-3.617,-4.167,-3.874,-1.125,-0.175,-6.404,-10.03,0.791,-15.84,-5.356,-2.742,-3.152,-2.986,-0.985,-0.016,-4.69,-18.21,0.735,-17.51,-10.48,-4.451,-5.292,-4.767,-1.216,-0.33,-7.41,2.437,189.4,56.95,0,6999,14,-25.2625,13.6183333333333
1,2023,15,2023-01-15,15,-27.11,-22.55,-31.34,74.81,78.42,70.08,-4.492,-5.002,-2.199,-0.941,-4.283,-4.768,-2.009,-0.764,-4.815,-5.343,-2.443,-1.113,0.574,1.738,12.15,4.018,0,0,-2.184,2.368072,-6.022,0.827,-14.93,-8.93,-4.417,-5.056,-4.642,-1.238,0.048,-5.503,-3.622,0.853,-12.17,-5.958,-3.475,-3.797,-3.613,-1.126,0.122,-4.594,-10.55,0.785,-18.42,-12.71,-5.331,-6.436,-5.72,-1.351,-0.068,-7.44,4.35,258,31.41,0,6999,15,-15.9916666666667,10.38175
1,2023,16,2023-01-16,16,-17.45,-15.02,-22.74,80.3,82.7,77.55,-4.868,-5.409,-2.255,-0.934,-4.532,-5.082,-2.079,-0.766,-5.141,-5.619,-2.412,-1.113,0.96,128.7,32.64,5.135,0,0,2.3,1.125941,-4.056,0.834,-11.58,-5.015,-2.95,-3.255,-3.095,-1.16,0.056,-4.023,-3.624,0.848,-11.02,-4.517,-2.616,-2.929,-2.781,-1.026,0.106,-3.628,-4.565,0.813,-12.19,-5.976,-3.501,-3.832,-3.614,-1.292,0.014,-4.607,2.045,168.2,16.71,0,6999,16,-14.7083333333333,14.6325
1,2023,17,2023-01-17,17,-14.13,-13.05,-15.64,82.2,83.9,80.3,-4.974,-5.267,-2.33,-0.971,-4.789,-4.949,-2.151,-0.803,-5.144,-5.567,-2.504,-1.131,1.316,36.98,12.54,3.43,0,0,2.3,1.451158,-8.65,0.808,-12.91,-5.746,-2.947,-3.372,-3.164,-1.069,-0.004,-4.621,-4.295,0.836,-11.5,-4.696,-2.601,-2.923,-2.792,-0.92,0.12,-3.823,-11.09,0.781,-13.82,-6.613,-3.283,-3.748,-3.477,-1.178,-0.13,-5.269,1.616,140.9,38.91,0,6999,17,-16.1791666666667,15.1641666666667
1,2023,18,2023-01-18,18,-17.7,-13.8,-21.62,81.3,83.9,76.02,-4.837,-4.916,-2.384,-1.037,-4.623,-4.669,-2.214,-0.86,-5.022,-5.197,-2.546,-1.21,0.535,2.336,8.1,2.96,0,0,2.3,2.500495,-4.299,0.837,-11.48,-6.53,-3.351,-3.89,-3.613,-1.066,0.059,-3.833,-1.375,0.852,-10.61,-5.981,-3.147,-3.581,-3.337,-1.01,0.12,-3.231,-6.914,0.823,-13.27,-7.8,-3.832,-4.514,-4.19,-1.161,0.005,-5.061,3.729,355.7,15.04,0,6999,18,-9.55833333333333,14.8353333333333
1,2023,19,2023-01-19,19,-12.6,-7.79,-20.05,84.7,87.4,81.4,-4.736,-4.907,-2.389,-1.056,-4.49,-4.708,-2.221,-0.907,-4.957,-5.08,-2.56,-1.215,2.036,195.5,12.99,6.488,0,0,2.3,1.557324,-5.305,0.797,-11.33,-9.05,-4.454,-5.242,-4.834,-1.264,0.043,-4.11,-3.599,0.835,-10.79,-7.79,-3.783,-4.482,-4.156,-1.098,0.198,-3.487,-7.55,0.732,-11.98,-10.1,-4.95,-5.791,-5.315,-1.451,-0.034,-4.729,4.456,18.16,8.78,0,6999,19,-11.9041666666667,16.5808333333333
1,2023,20,2023-01-20,20,-12.59,-9.12,-14.66,82.1,86.8,76.44,-4.467,-4.771,-2.39,-1.104,-4.23,-4.512,-2.218,-0.92,-4.719,-5.055,-2.542,-1.279,1.886,222.3,13.01,4.841,0.274,0,2.3,3.263463,-5.408,0.824,-12.42,-9.86,-5.11,-5.892,-5.461,-1.559,0.039,-5.175,-2.319,0.87,-11.94,-8.15,-4.454,-5.031,-4.737,-1.411,0.173,-4.714,-8.83,0.79,-12.93,-11.89,-5.761,-6.798,-6.182,-1.703,-0.062,-5.628,4.24,35.7,13.24,0,6999,20,-11.6291666666667,16.2414166666667
1,2023,21,2023-01-21,21,-14.37,-11.78,-16.77,82.2,87.2,79.47,-4.382,-4.662,-2.4,-1.145,-4.201,-4.491,-2.236,-0.983,-4.58,-4.837,-2.564,-1.305,2.368,248.5,10.92,5.331,0.294,0,2.3,2.031835,-4.512,0.808,-12.67,-7.13,-4.045,-4.481,-4.234,-1.557,0.034,-4.823,-1.207,0.858,-11.98,-6.076,-3.6,-3.958,-3.784,-1.489,0.148,-4.308,-10.51,0.74,-13.33,-8.39,-4.515,-5.101,-4.777,-1.654,-0.108,-5.612,3.286,97.3,25.17,0,6999,21,-16.3625,16.0105833333333
1,2023,22,2023-01-22,22,-12.98,-8.81,-20.53,77.56,86.8,69.2,-4.655,-4.7,-2.397,-1.172,-4.343,-4.529,-2.216,-0.985,-5.022,-4.855,-2.563,-1.376,1.666,317.9,19.98,6.605,0,0,-2.257,1.705058,-10.96,0.755,-13.77,-7.16,-3.88,-4.347,-4.075,-1.517,-0.057,-5.289,-7.85,0.807,-13.09,-6.381,-3.562,-3.961,-3.807,-1.404,0.062,-4.719,-13.97,0.682,-15.27,-8.02,-4.163,-4.714,-4.377,-1.665,-0.205,-5.861,2.337,149.6,39.65,0,6999,22,-22.4041666666667,13.392
1,2023,23,2023-01-23,23,-21.38,-18.07,-25.31,75.14,79.32,71.42,-5.055,-4.714,-2.43,-1.223,-4.772,-4.493,-2.279,-1.056,-5.351,-4.968,-2.591,-1.39,1.51,342.8,15.85,5.821,0,0,2.3,1.870334,-19.82,0.729,-14.93,-8.26,-4.347,-5.036,-4.72,-1.701,-0.245,-6.085,-12.57,0.778,-13.13,-6.397,-3.594,-3.979,-3.839,-1.504,-0.065,-4.95,-21.89,0.715,-16.56,-12.19,-5.878,-6.839,-6.267,-1.844,-0.348,-7.7,4.007,123.1,20.18,0,6999,23,-29.25,9.0885
1,2023,24,2023-01-24,24,-28.17,-19.5,-31.4,71.28,76.91,63.1,-5.502,-5.024,-2.45,-1.276,-5.11,-4.73,-2.282,-1.043,-5.936,-5.403,-2.638,-1.445,1.636,334,16.5,5.37,0,0,-1.673,4.182778,-20.01,0.712,-16.83,-13.23,-6.642,-7.59,-7.01,-2.125,-0.231,-8.29,-17.2,0.742,-16.44,-11.86,-5.875,-6.85,-6.269,-1.829,-0.018,-7.67,-22.46,0.67,-17.3,-15.26,-7.56,-8.61,-7.9,-2.48,-0.349,-9.23,2.774,82.8,29.09,0,6999,24,-29.7666666666667,6.22283333333333
1,2023,25,2023-01-25,25,-31.38,-28.46,-33.63,69.54,73.29,60.31,-6.262,-5.696,-2.521,-1.305,-5.73,-5.162,-2.355,-1.092,-6.757,-6.248,-2.713,-1.498,0.95,290.3,12.92,3.763,0,0,-1.664,4.481519,-18.77,0.717,-16.65,-12.67,-6.976,-7.73,-7.23,-2.582,-0.243,-8.18,-15.86,0.741,-15.94,-10.49,-6.093,-6.709,-6.339,-2.419,-0.012,-7.33,-22.02,0.695,-17.28,-15.48,-7.82,-8.9,-8.16,-2.715,-0.354,-9.36,3.321,112.6,20.27,0,6999,25,-29.1958333333333,4.59775
1,2023,26,2023-01-26,26,-28.85,-24.42,-32.19,71.13,74.04,62.48,-7.028,-6.498,-2.657,-1.337,-6.5,-6.02,-2.443,-1.113,-7.586,-6.933,-2.898,-1.534,1.203,318.6,15.23,6.762,0,0,-1.621,3.026783,-19.45,0.724,-16.8,-11.77,-6.525,-7.18,-6.714,-2.588,-0.228,-8.7,-16.23,0.744,-16.18,-10.31,-5.982,-6.484,-6.106,-2.498,-0.098,-8.04,-22.93,0.66,-17.48,-13.61,-7.15,-7.94,-7.33,-2.699,-0.339,-9.62,1.468,61.05,92.2,0,6999,26,-30.0666666666667,5.47566666666667
1,2023,27,2023-01-27,27,-31.21,-26.33,-34.14,70.38,74.08,59.13,-7.617,-7.014,-2.856,-1.398,-7.364,-6.686,-2.635,-1.165,-7.894,-7.389,-3.088,-1.572,0.483,296,10.16,2.842,0,0,-1.662,3.389872,-23.2,0.698,-17.24,-10.8,-5.935,-6.567,-6.134,-2.445,-0.197,-8.26,-20.77,0.727,-16.64,-10.05,-5.624,-6.209,-5.881,-2.306,-0.064,-7.78,-24.62,0.678,-18.62,-14.34,-7.21,-8.02,-7.29,-2.63,-0.326,-9.37,3.855,120.8,21.38,0,6999,27,-30.7875,3.78525
1,2023,28,2023-01-28,28,-31.78,-29.35,-33.42,68.75,74.08,59.39,-8.15,-7.489,-3.067,-1.479,-7.685,-7.171,-2.842,-1.258,-8.57,-7.792,-3.312,-1.666,1.309,327.6,16.07,4.645,0,0,-1.509,4.283088,-20.43,0.672,-18.13,-16.23,-8.51,-9.43,-8.63,-2.898,-0.233,-9.38,-17.81,0.706,-17.29,-14.29,-7.19,-7.98,-7.26,-2.427,-0.124,-8.89,-23.03,0.605,-19.03,-18.74,-9.29,-10.58,-9.49,-3.249,-0.347,-9.83,4.499,96.2,12.23,0,6999,28,-29.7958333333333,4.03191666666667
